POSTYPE,MATNR,OWNER,OWNER_ROLE,BATCH,CAT,STOCK_DOCCAT,STOCK_DOCNO,STOCK_ITMNO,STOCK_USAGE,ENTITELED,ENTITLED_ROLE,COO,QUAN,UNIT,HUTYP,LGPLA,GR_DATE,GR_TIME,VFDAT,PMAT,EXTNO,HUIDENT,PARHUIDENT,TOPHUIDENT,ROW,REFROW,G_WEIGHT,N_WEIGHT,UNIT_GW,T_WEIGHT,UNIT_TW,G_VOLUME,N_VOLUME,UNIT_GV,T_VOLUME,UNIT_TV,G_CAPA,N_CAPA,T_CAPA,LENGTH,WIDTH,HEIGHT,UNIT_LWH,MAX_WEIGHT,TOLW,TARE_VAR,MAX_VOLUME,TOLV,CLOSED_PACKAGE,MAX_CAPA,MAX_LENGTH,MAX_WIDTH,MAX_HEIGHT,UNIT_MAX_LWH,SERNR,CWQUAN,CWUNIT,CWEXACT,LOGPOS,UII,AMOUNT_LC,DUMMY_ISU,ZEUGN
1,,,,,,,,,,,,,,,I1,24-055-7,,,,NPALLET-I1,X,350001610335971408,350001610335971408,350001610335971408,5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10649,NE00,BP,4268093108,1,,,,,NE00,BP,,60,CS,,24-055-7,20241003,,20260331,,,350001610335971408,350001610335971408,350001610335971408,5454,5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-1,,,,NPALLET-I1,X,350103474892832964,350103474892832964,350103474892832964,5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9565,NE00,BP,42531092L,1,,,,,NE00,BP,,70,CS,,24-056-1,20240924,,20250930,,,350103474892832964,350103474892832964,350103474892832964,5456,5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-2,,,,NPALLET-I1,X,350103474955958341,350103474955958341,350103474955958341,5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9460,NE00,BP,42571091R,1,,,,,NE00,BP,,196,CS,,24-056-2,20240926,,20250930,,,350103474955958341,350103474955958341,350103474955958341,5458,5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-3,,,,NPALLET-I1,X,350103471662882426,350103471662882426,350103471662882426,5459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9585,NE00,BP,42051012,1,,,,,NE00,BP,,240,CS,,24-056-3,20240828,,20250430,,,350103471662882426,350103471662882426,350103471662882426,5460,5459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-4,,,,NPALLET-I1,X,376130318362381368,376130318362381368,376130318362381368,5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7899,NE00,BP,42490457,1,,,,,NE00,BP,,164,CS,,24-056-4,20241001,,20250930,,,376130318362381368,376130318362381368,376130318362381368,5462,5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-5,,,,NPALLET-I1,X,340004875240798580,340004875240798580,340004875240798580,5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10281,NE00,BP,42410695,1,,,,,NE00,BP,,360,CS,,24-056-5,20240927,,20260228,,,340004875240798580,340004875240798580,340004875240798580,5464,5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-6,,,,NPALLET-I1,X,350103471663027963,350103471663027963,350103471663027963,5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8949,NE00,BP,42721012,1,,,,,NE00,BP,,132,CS,,24-056-6,20241001,,20250630,,,350103471663027963,350103471663027963,350103471663027963,5466,5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-7,,,,NPALLET-I1,X,340004875640958096,340004875640958096,340004875640958096,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10393,NE00,BP,42490695,1,,,,,NE00,BP,,150,CS,,24-056-7,20240925,,20250930,,,340004875640958096,340004875640958096,340004875640958096,5468,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-056-8,,,,NPALLET-I1,X,376130308202785050,376130308202785050,376130308202785050,5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10761,NE00,BP,4245T931,1,,,,,NE00,BP,,105,CS,,24-056-8,20240912,,20260731,,,376130308202785050,376130308202785050,376130308202785050,5470,5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-2,,,,NPALLET-I1,X,340004875640922004,340004875640922004,340004875640922004,5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10360,NE00,BP,42400695,1,,,,,NE00,BP,,115,CS,,24-057-2,20240906,,20251130,,,340004875640922004,340004875640922004,340004875640922004,5472,5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-3,,,,NPALLET-I1,X,350103474956030732,350103474956030732,350103474956030732,5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9462,NE00,BP,427310916,1,,,,,NE00,BP,,196,CS,,24-057-3,20241008,,20250930,,,350103474956030732,350103474956030732,350103474956030732,5474,5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-4,,,,NPALLET-I1,X,350103474955920614,350103474955920614,350103474955920614,5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9460,NE00,BP,42491091R,1,,,,,NE00,BP,,196,CS,,24-057-4,20240926,,20250930,,,350103474955920614,350103474955920614,350103474955920614,5476,5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-5,,,,NPALLET-I1,X,376130340111457505,376130340111457505,376130340111457505,5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10569,NE00,BP,42359718G0,1,,,,,NE00,BP,,160,CS,,24-057-5,20240912,,20260228,,,376130340111457505,376130340111457505,376130340111457505,5478,5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-6,,,,NPALLET-I1,X,376130442299265733,376130442299265733,376130442299265733,5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10478,NE00,BP,4132971808,1,,,,,NE00,BP,,40,CS,,24-057-6,20240530,,20250531,,,376130442299265733,376130442299265733,376130442299265733,5480,5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-7,,,,NPALLET-I1,X,350103475120257214,350103475120257214,350103475120257214,5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9815,NE00,BP,42604826,1,,,,,NE00,BP,,180,CS,,24-057-7,20241010,,20250831,,,350103475120257214,350103475120257214,350103475120257214,5482,5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-057-8,,,,NPALLET-I1,X,376401092930899503,376401092930899503,376401092930899503,5483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7910,NE00,BP,4255378608,1,,,,,NE00,BP,,192,CS,,24-057-8,20241004,,20251211,,,376401092930899503,376401092930899503,376401092930899503,5484,5483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-2,,,,NPALLET-I1,X,350114768009120935,350114768009120935,350114768009120935,5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9854,NE00,BP,42310953,1,,,,,NE00,BP,,24,CS,,24-058-2,20240926,,20250831,,,350114768009120935,350114768009120935,350114768009120935,5486,5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-3,,,,NPALLET-I1,X,335969800815694695,335969800815694695,335969800815694695,5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10596,NE00,BP,4108091128,1,,,,,NE00,BP,,31,CS,,24-058-3,20240611,,20250930,,,335969800815694695,335969800815694695,335969800815694695,5488,5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-4,,,,NPALLET-I1,X,376130366330457379,376130366330457379,376130366330457379,5489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10434,NE00,BP,42519690Y1,1,,,,,NE00,BP,,182,CS,,24-058-4,20241001,,20260331,,,376130366330457379,376130366330457379,376130366330457379,5490,5489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-5,,,,NPALLET-I1,X,340004875240798634,340004875240798634,340004875240798634,5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10281,NE00,BP,42410695,1,,,,,NE00,BP,,360,CS,,24-058-5,20240927,,20260228,,,340004875240798634,340004875240798634,340004875240798634,5492,5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-6,,,,NPALLET-I1,X,387150004653676892,387150004653676892,387150004653676892,5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9168,NE00,BP,41990346AB,1,,,,,NE00,BP,,60,CS,,24-058-6,20240909,,20260731,,,387150004653676892,387150004653676892,387150004653676892,5494,5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-7,,,,NPALLET-I1,X,340004875640750157,340004875640750157,340004875640750157,5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10696,NE00,BP,41910695,1,,,,,NE00,BP,,80,CS,,24-058-7,20240723,,20251031,,,340004875640750157,340004875640750157,340004875640750157,5496,5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-058-8,,,,NPALLET-I1,X,350001610335972955,350001610335972955,350001610335972955,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10622,NE00,BP,4269093108,1,,,,,NE00,BP,,60,CS,,24-058-8,20241009,,20260331,,,350001610335972955,350001610335972955,350001610335972955,5498,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-1,,,,NPALLET-I1,X,376130308202809862,376130308202809862,376130308202809862,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9460,NE00,BP,424510919,1,,,,,NE00,BP,,72,CS,,24-059-1,20241010,,20250930,,,376130308202809862,376130308202809862,376130308202809862,5500,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-2,,,,NPALLET-I1,X,330337162053605294,330337162053605294,330337162053605294,5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10722,NE00,BP,3338090830,1,,,,,NE00,BP,,51,CS,,24-059-2,20240312,,20251231,,,330337162053605294,330337162053605294,330337162053605294,5502,5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-3,,,,NPALLET-I1,X,376130365838898356,376130365838898356,376130365838898356,5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10430,NE00,BP,4246969022,1,,,,,NE00,BP,,126,CS,,24-059-3,20240918,,20260831,,,376130365838898356,376130365838898356,376130365838898356,5504,5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-4,,,,NPALLET-I1,X,350001610370497895,350001610370497895,350001610370497895,5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10679,NE00,BP,4252093109,1,,,,,NE00,BP,,28,CS,,24-059-4,20240919,,20260331,,,350001610370497895,350001610370497895,350001610370497895,5506,5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-5,,,,NPALLET-I1,X,340055003272860829,340055003272860829,340055003272860829,5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8946,NE00,BP,42077016C,1,,,,,NE00,BP,,208,CS,,24-059-5,20240828,,20250731,,,340055003272860829,340055003272860829,340055003272860829,5508,5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-6,,,,NPALLET-I1,X,350114768009120546,350114768009120546,350114768009120546,5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9854,NE00,BP,42310953,1,,,,,NE00,BP,,24,CS,,24-059-6,20240905,,20250831,,,350114768009120546,350114768009120546,350114768009120546,5510,5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-059-7,,,,NPALLET-I1,X,376130328236688073,376130328236688073,376130328236688073,5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10769,NE00,BP,4145969081,1,,,,,NE00,BP,,108,CS,,24-059-7,20240610,,20260430,,,376130328236688073,376130328236688073,376130328236688073,5512,5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,E1,24-059-8,,,,NPALLET-E1,X,350103450030185192,350103450030185192,350103450030185192,5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9746,NE00,BP,41909722EA,1,,,,,NE00,BP,,49,CS,,24-059-8,20240717,,20250630,,,350103450030185192,350103450030185192,350103450030185192,5514,5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-1,,,,NPALLET-I1,X,350103474956034570,350103474956034570,350103474956034570,5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9462,NE00,BP,427410916,1,,,,,NE00,BP,,135,CS,,24-060-1,20241004,,20250930,,,350103474956034570,350103474956034570,350103474956034570,5516,5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-2,,,,NPALLET-I1,X,340086002657017490,340086002657017490,340086002657017490,5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7984,NE00,BP,0000743779,1,,,,,NE00,BP,,70,CS,,24-060-2,20241003,,20280531,,,340086002657017490,340086002657017490,340086002657017490,5518,5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-3,,,,NPALLET-I1,X,376130308202768855,376130308202768855,376130308202768855,5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10761,NE00,BP,4222T931,1,,,,,NE00,BP,,105,CS,,24-060-3,20240822,,20260630,,,376130308202768855,376130308202768855,376130308202768855,5520,5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-4,,,,NPALLET-I1,X,376130366330457362,376130366330457362,376130366330457362,5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10434,NE00,BP,42519690Y1,1,,,,,NE00,BP,,182,CS,,24-060-4,20241001,,20260331,,,376130366330457362,376130366330457362,376130366330457362,5522,5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-5,,,,NPALLET-I1,X,376130340111457499,376130340111457499,376130340111457499,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10569,NE00,BP,42359718G0,1,,,,,NE00,BP,,160,CS,,24-060-5,20240912,,20260228,,,376130340111457499,376130340111457499,376130340111457499,5524,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-6,,,,NPALLET-I1,X,350001610370491831,350001610370491831,350001610370491831,5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10683,NE00,BP,4248093109,1,,,,,NE00,BP,,28,CS,,24-060-6,20240919,,20260331,,,350001610370491831,350001610370491831,350001610370491831,5526,5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-060-7,,,,NPALLET-I1,X,350114768009330815,350114768009330815,350114768009330815,5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9215,NE00,BP,42620953,1,,,,,NE00,BP,,20,CS,,24-060-7,20241003,,20250630,,,350114768009330815,350114768009330815,350114768009330815,5528,5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,E1,24-060-8,,,,NPALLET-E1,X,350103471705282954,350103471705282954,350103471705282954,5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9791,NE00,BP,2419200008,1,,,,,NE00,BP,,107,CS,,24-060-8,20240918,,20260630,,,350103471705282954,350103471705282954,350103471705282954,5530,5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-1,,,,NPALLET-I1,X,376130308202808971,376130308202808971,376130308202808971,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9438,NE00,BP,42471091T,1,,,,,NE00,BP,,150,CS,,24-061-1,20241010,,20250930,,,376130308202808971,376130308202808971,376130308202808971,5532,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-2,,,,NPALLET-I1,X,340004875240744327,340004875240744327,340004875240744327,5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10748,NE00,BP,42200695,1,,,,,NE00,BP,,138,CS,,24-061-2,20240815,,20260228,,,340004875240744327,340004875240744327,340004875240744327,5534,5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-3,,,,NPALLET-I1,X,350103471909052056,350103471909052056,350103471909052056,5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10138,NE00,BP,41631042E,1,,,,,NE00,BP,,80,CS,,24-061-3,20240807,,20250630,,,350103471909052056,350103471909052056,350103471909052056,5536,5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-4,,,,NPALLET-I1,X,350114769003101449,350114769003101449,350114769003101449,5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10895,NE00,BP,41540952,1,,,,,NE00,BP,,75,CS,,24-061-4,20240711,,20250331,,,350114769003101449,350114769003101449,350114769003101449,5538,5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-5,,,,NPALLET-I1,X,350001612890920914,350001612890920914,350001612890920914,5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10752,NE00,BP,4250096203,1,,,,,NE00,BP,,105,CS,,24-061-5,20240918,,20260831,,,350001612890920914,350001612890920914,350001612890920914,5540,5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-6,,,,NPALLET-I1,X,340055006240901425,340055006240901425,340055006240901425,5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9184,NE00,BP,42630734,1,,,,,NE00,BP,,210,CS,,24-061-6,20241001,,20250930,,,340055006240901425,340055006240901425,340055006240901425,5542,5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-7,,,,NPALLET-I1,X,350001612890652945,350001612890652945,350001612890652945,5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10577,NE00,BP,4201096207,1,,,,,NE00,BP,,120,CS,,24-061-7,20240917,,20260630,,,350001612890652945,350001612890652945,350001612890652945,5544,5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-061-8,,,,NPALLET-I1,X,340004875640958089,340004875640958089,340004875640958089,5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10393,NE00,BP,42490695,1,,,,,NE00,BP,,150,CS,,24-061-8,20240925,,20250930,,,340004875640958089,340004875640958089,340004875640958089,5546,5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-1,,,,NPALLET-I1,X,350103474955847287,350103474955847287,350103474955847287,5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9487,NE00,BP,423210919,1,,,,,NE00,BP,,42,CS,,24-062-1,20240924,,20250831,,,350103474955847287,350103474955847287,350103474955847287,5548,5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-2,,,,NPALLET-I1,X,384101007340669590,384101007340669590,384101007340669590,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9550,NE00,BP,41910291CF,1,,,,,NE00,BP,,50,CS,,24-062-2,20240830,,20250430,,,384101007340669590,384101007340669590,384101007340669590,5550,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-3,,,,NPALLET-I1,X,376130314054258987,376130314054258987,376130314054258987,5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9839,NE00,BP,4245083800,1,,,,,NE00,BP,,40,CS,,24-062-3,20241010,,20251130,,,376130314054258987,376130314054258987,376130314054258987,5552,5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-4,,,,NPALLET-I1,X,350001610324451492,350001610324451492,350001610324451492,5553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10468,NE00,BP,4273093101,1,,,,,NE00,BP,,165,CS,,24-062-4,20241007,,20260331,,,350001610324451492,350001610324451492,350001610324451492,5554,5553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-5,,,,NPALLET-I1,X,350103474883004417,350103474883004417,350103474883004417,5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10920,NE00,BP,42711092,1,,,,,NE00,BP,,138,CS,,24-062-5,20241002,,20260331,,,350103474883004417,350103474883004417,350103474883004417,5556,5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-6,,,,NPALLET-I1,X,350103474956063822,350103474956063822,350103474956063822,5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9676,NE00,BP,42801091H,1,,,,,NE00,BP,,196,CS,,24-062-6,20241010,,20251031,,,350103474956063822,350103474956063822,350103474956063822,5558,5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-7,,,,NPALLET-I1,X,376130340111458298,376130340111458298,376130340111458298,5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10569,NE00,BP,42359718G0,1,,,,,NE00,BP,,160,CS,,24-062-7,20240911,,20260228,,,376130340111458298,376130340111458298,376130340111458298,5560,5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-062-8,,,,NPALLET-I1,X,350001610370393999,350001610370393999,350001610370393999,5561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10248,NE00,BP,4185093109,1,,,,,NE00,BP,,24,CS,,24-062-8,20240717,,20260131,,,350001610370393999,350001610370393999,350001610370393999,5562,5561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-1,,,,NPALLET-I1,X,350103474955905918,350103474955905918,350103474955905918,5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9467,NE00,BP,42461091C,1,,,,,NE00,BP,,127,CS,,24-063-1,20240926,,20250930,,,350103474955905918,350103474955905918,350103474955905918,5564,5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-2,,,,NPALLET-I1,X,330337162035247191,330337162035247191,330337162035247191,5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10728,NE00,BP,4113090890,1,,,,,NE00,BP,,216,CS,,24-063-2,20240604,,20260430,,,330337162035247191,330337162035247191,330337162035247191,5566,5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-3,,,,NPALLET-I1,X,376130308202768930,376130308202768930,376130308202768930,5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10761,NE00,BP,4208T931,1,,,,,NE00,BP,,105,CS,,24-063-3,20240822,,20260630,,,376130308202768930,376130308202768930,376130308202768930,5568,5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-4,,,,NPALLET-I1,X,350103474892797706,350103474892797706,350103474892797706,5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10905,NE00,BP,42461092L,1,,,,,NE00,BP,,216,CS,,24-063-4,20241009,,20250930,,,350103474892797706,350103474892797706,350103474892797706,5570,5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-5,,,,NPALLET-I1,X,350001610324451843,350001610324451843,350001610324451843,5571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10455,NE00,BP,4273093102,1,,,,,NE00,BP,,60,CS,,24-063-5,20241007,,20260331,,,350001610324451843,350001610324451843,350001610324451843,5572,5571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-6,,,,NPALLET-I1,X,376130366330422247,376130366330422247,376130366330422247,5573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10435,NE00,BP,42459690Y1,1,,,,,NE00,BP,,182,CS,,24-063-6,20241001,,20260331,,,376130366330422247,376130366330422247,376130366330422247,5574,5573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,24-063-7,,,,NPALLET-I1,X,350114769003394971,350114769003394971,350114769003394971,5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
